year,context,cluster
2,haksız mı ceyda bölünmez çankiri i zmir haksız mıyım özgür özel manisa ancak kızılayı yıpratan mesele şudur kızılayın kendi demokratik süreçleri,182
2,mereme bakmayız mikrofon otomatik cihaz tarafından kapatıldı başkan buyurun özgür özel manisa fakir fukaranın çocuğunu eskisine göre 70 kat fazla giydiriyorum,143
2,versin diye mikrofon otomatik cihaz tarafından kapatıldı başkan buyurun özgür özel manisa düzeltiyorum ben bunu sana vereyim sen ensara ver ensar,173
2,otomatik cihaz tarafından kapatıldı başkan artık tamamlayalım lütfen buyurun özgür özel manisa bu diller kızılayı değil bu diller muhalefetten gelen bu,128
2,özgür özel manisa sayın başkan kürsüye çıktı dikkatle dinledik başkan sataşma yok,192
2,sayın başkan kürsüye çıktı dikkatle dinledik başkan sataşma yok özgür özel manisa büyük bir fırsat vardı elinde deseydi ki bu kurumun,194
2,alıyorsunuz başkan efendim daha genel kurulun onayına sunmadım ki özgür özel manisa hayır bir dakika bir dakika aleyhinde konuştu başkan e,125
2,dakika bir dakika aleyhinde konuştu başkan e canım olabilir özgür özel manisa sayın başkan müsaadenizle bu komisyon kurulsun gidilsin bakılsın bakın,192
2,225 tbmm b 56 13 2 2020 o 3 özgür özel manisa kızılaydaki şüpheleri araştırmayalım diye el kaldırırsanız kızılayı lekelersiniz burada,154
2,iii yoklama chp sıralarından bir grup milletvekili ayağa kalktı özgür özel manisa yoklama istiyoruz başkan evet önerge üzerinde söz talebi yok,4
2,talebi yok ama oylama öncesinde bir yoklama talebi var sayın özel sayın kayışoğlu sayın gürer sayın sümer sayın zeybek sayın aydoğan,189
2,sesim geliyor mu başkanım söz verecek misiniz başkan hayır özgür özel manisa tutanak açık mahmut bey konuşabilirsiniz mahmut tanal i stanbul,192
2,kurulun bilgisine arz ederim fatma kurtulan mersin sayın başkan özgür özel manisa sayın başkan başkan buyurun sayın kurtulan 233 tbmm b,165
2,vicdani bir durum bir yaklaşım değil teşekkürler başkanım başkan sayın özel,126
2,ve antisosyal kişilik bozukluğunun bir hastalık olmadığına ilişkin açıklaması özgür özel manisa sayın başkan biraz önce sabah meclisin önünde yaşanan olaydaki,140
2,ediyorum fi li z keresteci oğlu demi r ankara herkesin özel durumunu ortaya saçamazsınız burada lütfü türkkan kocaeli sayın başkan başkan,145
2,özgür özel manisa sayın başkan kendilerine anlatılanlara kendilerine söylenen gerçek dışılıklara sahip,178
2,söyleyen gençler var ümi t yilmaz düzce kim onlar özgür özel manisa ve diyorlar ki bu talepleri yerine getirirseniz biz hep,115
2,terör örgütlerinin flamaları vardı pkk dâhil başkan tamamlayın sözlerinizi özgür özel manisa biz bu meclisten çıktık mahmut tanal la kara yoluyla,159
2,bütün terör örgütleri gezi kalkışmasının 3 üncü günü oradaydı özgür özel manisa sen yarattın o ortamı erkan akçay manisa i htilal,190
2,kalkışması sürecinde neden başbakanlık ofisini işgal etti teröristler başkan sayın özel kifayetimüzakere başka söz vermeyeceğim gerekiyorsa ara vereceğim söyleyeyim buyurun 245,165
2,özgür özel manisa sayın başkan gezi nin yaşandığı dönemde i stanbul valisinin,137
2,şahi n balıkesir kim atadı sayın başkan kim atadı özgür özel manisa onların atamalarının altında partinizin genel başkanının imzası var birincisi,125
2,atadık onları başkan fikret bey grup başkan vekiliniz konuşuyor özgür özel manisa i kincisi olayların tırmanmasıyla ilgili yaşanan süreçte masumane 3,180
2,ve bir patron değil bu ülkenin seçilmiş hükûmet başkanı özgür özel manisa ben demedim ki muammer güler oğlunun adı barış cahi,165
2,dikkatimi çeken şu oldu en güzel tanımı da sayın özgür özel yaptı ve paris komününe benzetti evet gezi hadiseleri 1871 yılında,170
2,geçtiğimiz yasama dönemlerinde de bunları yeterince tartıştık ama sayın özgür özel bey paris komünü benzetmesiyle gezi olaylarının gerçek tanımını da yapmıştır,168
2,tebrik ediyorum teşekkür ediyorum fatma kurtulan mersin sayın başkan özgür özel manisa sayın başkan başkan sataşma yok efendim size teşekkür etti,174
2,sayın başkan başkan sataşma yok efendim size teşekkür etti özgür özel manisa biz de sataşmadan istemedik zaten fatma kurtulan mersin yok,174
2,denizli ama sonra haysiyetsizler geldi işin içine başkan kifayetimüzakere sayın özel özgür özel manisa tamam olur sayın başkanım benden sonra olur,156
2,sonra haysiyetsizler geldi işin içine başkan kifayetimüzakere sayın özel özgür özel manisa tamam olur sayın başkanım benden sonra olur ama başkan,117
2,başkanım benden sonra olur ama başkan yok yok kifayetimüzakere özgür özel manisa hayır buna cevap vermem lazım sayın başkan başkan bir,194
2,ortaya koymanıza teşekkür ettiler yani doğru bir yaklaşım diye özgür özel manisa bir müsaade ederseniz sayın başkanım başkan buyurun 247 tbmm,165
2,ndaki bazı ifadelerine ilişkin açıklaması özgür özel manisa sayın başkan bir kez hiçbir mhp li katılmadı dendi,151
2,ı muhammed levent bülbül sakarya maskeyle barikat mı kurdu özgür özel manisa celal adan ali torlak muhammed levent bülbül sakarya maskeyle,171
2,barikat mı kurdular allah allah öyle girmeye gerek yok özgür özel manisa bakın ben söyleyeyim de celal adan siyasi i şlerden,192
2,orada lütfü türkkan kocaeli maskeyle barikat kurmaya gitmedik ama özgür özel manisa sayın lütfü türkkan dönemin mhp milletvekilidir gezi ye gitmiştir,145
2,ifadelerine ilişkin açıklaması erkan akçay manisa sayın başkan şimdi sayın özel in söyledikleri benim söylediklerimin karşılığı değildir paris komünü benzetmesi fevkalade,151
2,benim söylediklerimin karşılığı değildir paris komünü benzetmesi fevkalade önemlidir özgür özel manisa orada sıkıntı yok ben söyledim paris komünündeki gibi dedim,163
2,ayaklanma hareketi olduğunu itiraf etmek demektir bunu söylemek istiyorum özgür özel manisa allah allah erkan akçay manisa i kincisi sayın başkan,180
2,adına da bunu ifade etmek istiyorum mhp sıralarından alkışlar özgür özel manisa sayın başkanım başkan sayın özel buyurun,193
2,mhp sıralarından alkışlar özgür özel manisa sayın başkanım başkan sayın özel buyurun,152
2,özgür özel manisa sayın başkan tabii beyanlar çok değerli lütfü türkkan ın,145
2,göre savunun mikrofon otomatik cihaz tarafından kapatıldı başkan buyurun özgür özel manisa mhp nin tutumunu farklı göstermek ne işime gelecek mhp,173
2,yatmakla sokaklarda didişmekle bir yere varamazsın bu oyunlara düşmeyiniz özgür özel manisa benim okuduğum yok mu açıklama 7 haziran muhammed levent,182
2,açıklama 7 haziran muhammed levent bülbül sakarya devamını okumadın özgür özel manisa hayır ana başlıkları okudum tek tek muhammed levent bülbül,171
2,gençlik iradesini demokrasi içerisinde sandığa götür diyerek devam ediyor özgür özel manisa devamını oku allah aşkına oku erkan akçay manisa ya,111
2,bu kadarı teşekkür ederim mikrofon otomatik cihaz tarafından kapatıldı özgür özel manisa oku oku orada bir şey diyor erdoğan a bir,158
2,ya okuyabilirsin canım ne söylediysek o ya allah allah özgür özel manisa ya söyleyin ne olur duysun ittifak ortakları duysun erkan,124
2,o günün şartlarında ne söylediysek o ya allah allah özgür özel manisa tam orada duruyor lütfü türkkan kocaeli sayın başkan başkan,145
2,türkkan kocaeli efendim başkan bakan arkadaşımızın hakkını yemeyin öyle özgür özel manisa o çok hakkımızı yedi ama daha duruyor yüce divana,145
2,biz de iyi şeyler söyleyelim teşekkür ediyorum sayın başkan özgür özel manisa sayın başkan cahi t özkan denizli bende sıra başkan,147
2,özgür özel manisa sayın başkan yapılan konuşmaya cevaben ilk bir buçuk dakika,192
2,gösteriyor diye mikrofon otomatik cihaz tarafından kapatıldı başkan buyurun özgür özel manisa yani kişilik haklarına hakaret yok zekice bir espri var,173
2,t özkan denizli bak 11 şubat seneidevriyesini yaşıyoruz bugünlerde özgür özel manisa ama benim anlamadığım şu sayın genel başkanımız kendisini eleştirenleri,176
2,t özkan denizli başka şeyler anlatma konuştuğumuz şeyleri anlat özgür özel manisa o tarihlerde soma da protesto edildiğinde gidip kasiyerin gırtlağına,180
2,cahi t özkan denizli konu bu değil konuyu biliyorsun özgür özel manisa sizin grup toplantınızda adam açım aç aç diyor siz,192
2,anlatıp çıkıyorsunuz cahi t özkan denizli tabii çok eski özgür özel manisa berat albayrak ın leman dergisini toplatmasına erişim engeli getirmesine,139
2,etti küçümsedi âdeta hakaret etti bunun kabulü mümkün değil özgür özel manisa kim hakaret etmiş cahi t özkan denizli bakınız hani,146
2,erdoğan dır ak parti sıralarından alkışlar teşekkür ediyorum başkan sayın özel,117
2,ndaki bazı ifadelerine ilişkin açıklaması özgür özel manisa sayın başkan vallahi insan dinlerken çatlayacak gibi oluyor cahi,151
2,272 tbmm b 56 13 2 2020 o 5 özgür özel manisa kardeşim bak şunu söylemek lazım söyletme adama 2014 ten,154
2,illa açtıracaksın yani mahmut tanal i stanbul söyle söyle özgür özel manisa 2014 yılında cumhuriyet halk partisinin grup toplantısında yazdım bakın,124
2,cahi t özkan denizli ondan kaçamazsın o iş geçti özgür özel de var özgür özel manisa 2014 yılında 2015 yılında fetö,156
2,ondan kaçamazsın o iş geçti özgür özel de var özgür özel manisa 2014 yılında 2015 yılında fetö nün kanallarında yayın yapan,156
2,açarsa cahi t özkan denizli kaçamayacaksın bunları açtıracaksın illa özgür özel manisa ben sana daha ne söyleyeyim mikrofon otomatik cihaz tarafından,128
2,ne söyleyeyim mikrofon otomatik cihaz tarafından kapatıldı başkan buyurun özgür özel manisa berat albayrak ın leman dergisini toplattırmasına erişim yasağı getirmesine,131
2,ne güli zar emecan i stanbul soruyu cevapla soruyu özgür özel manisa teşekkür ederim başkanım cahi t özkan denizli sayın başkan,147
2,özgür özel manisa sayın başkan zorlu yorucu bir haftanın çalışmaların son gününde,156
2,hiçbir milletvekili için yok mikrofon otomatik cihaz tarafından kapatıldı özgür özel manisa ama bir partinin grup başkan vekiline grup başkanını burada,131
2,ak parti sıralarından gürültüler başkan arkadaşlar müsaade edin lütfen sayın özel buyurun 305 tbmm b 56 13 2 2020 o 8,161
2,özgür özel manisa sayın başkan biraz önce kürsüde konuşma yapılırken kullanılan silahlı,140
2,oy kullandık mikrofon otomatik cihaz tarafından kapatıldı başkan buyurun özgür özel manisa ben halkların demokratik partisinin grup başkan vekillerinin hatiplerinin bu,173
2,etmiyoruz reddediyoruz emanete sahip çıkmaya devam ediyoruz teşekkür ediyorum özgür özel manisa sayın başkan başkan değerli milletvekilleri sayın grup başkan vekilleri,183
2,nyurt ordu başkanım sabaha kadar devam sabaha kadar devam özgür özel manisa kime tepki gösteriyorsun cemal engi nyurt ordu sabaha kadar,109
2,nyurt ordu sabaha kadar devam özgür bey konuşun başkan sayın özel buyurun,152
2,ndaki bazı ifadelerine ilişkin açıklaması özgür özel manisa şimdi parlamento burası konuşulan yer burada konuşulacak tabii kürsüde,151
2,özgür bey yanlış yerdesiniz kabul etmiyorsunuz yanlış yerden bakıyorsunuz özgür özel manisa ben sizi biliyorum biz sizi biliyoruz biz sizi görüyoruz,121
2,338 tbmm b 56 13 2 2020 o 9 özgür özel manisa neye ne zaman nasıl tahammül ettiğinizi neye ne zaman,154
2,patlak verdiğini anlamıyorsunuz biraz tarafsız gözle bakın bari ya özgür özel manisa yaptığınız işte öyle müzakereler sırasında çil yavrusu gibi dağılıp,170
2,şey diyoruz eldekini söylüyoruz daldakine atlıyorsunuz yapma böyle ya özgür özel manisa öyle kalabalık olduk güçlü olduk bugün kalabalığız karıncayı ezeriz,116
2,z keresteci oğlu demi r ankara nasıl toparlayabilir ki özgür özel manisa o mu toparlayacak darmadağın etti başkan efendim söz istedi,113
2,okullarda eğitime ara verilmesi yönündeki kararı sonrası ister kamu ister özel okul olsun çocuklarını okula gönderirken servis hizmetinden yararlananlar bakımından soru,107
2,işi yapan kuruluşları desteklemeliyiz ve bu alanda çalışan personelin güvenliğine özel önem vermeliyiz yurt dışından plastik atık alma işine de artık,182
2,önümüzdeki günlerde de tartışmaya devam edeceğiz teşekkür ediyorum başkan sayın özel,180
2,özgür özel manisa teşekkür ederim sayın başkan birinci meclisin millî savunma bakanı,137
2,ediyoruz mikrofon otomatik cihaz tarafından kapatıldı başkan tamamlayın lütfen özgür özel manisa türk tabipleri birliği türk eczacıları birliği türk dişhekimleri birliği,167
2,81 10 4 2020 o 1 başkan tamamlayın sözlerinizi özgür özel manisa ama meslektaşları sahadalar ve türk dişhekimleri birliği diyor ki,161
2,mikrofon otomatik cihaz tarafından kapatıldı başkan tamamlayın sözlerinizi lütfen özgür özel manisa sayın başkan esnafımız kapatılan iş yerlerinden dolayı bir anda,131
2,dayanışma içinde olsunlar mikrofon otomatik cihaz tarafından kapatıldı başkan sayın özel tamamlayın lütfen özgür özel manisa bitecek sayın başkanım bulundukları mahallin,131
2,otomatik cihaz tarafından kapatıldı başkan sayın özel tamamlayın lütfen özgür özel manisa bitecek sayın başkanım bulundukları mahallin mahallenin hem sosyal lideri,128
2,hizmet mikrofon otomatik cihaz tarafından kapatıldı başkan tamamlayın sözlerinizi özgür özel manisa yirmi beş yıldır kursaklarından eskişehir deki ve antalya daki,131
2,4 2020 o 1 başkan son sözlerinizi alayım buyurun özgür özel manisa sayın başkan eskişehir de yardımseverler para yatırıyorlar eskişehir belediyesi,144
2,bb armağanıdır diyor ekrem i mamoğlu ona ne diyorsunuz özgür özel manisa büyükşehir belediyesi diyor başkan sayın güler arkadaşlar müsaade eder,159
2,bir adımdır teşekkür ediyorum başkan değerli milletvekilleri gündeme geçiyoruz özgür özel manisa sayın başkanım bir dakika başkan başkanlığın genel kurula sunuşları,177
2,başkanım bir dakika başkan başkanlığın genel kurula sunuşları vardır özgür özel manisa çok önemli bir şey şöyle başkan cümlemi bitireyim sayın,125
2,manisa çok önemli bir şey şöyle başkan cümlemi bitireyim sayın özel müsaade edin buyurun 691 tbmm b 81 10 4 2020,161
2,özgür özel manisa sayın başkan bir tartışmayı sürdürmek falan değil şu anda,192
2,üzerinde son söz cumhuriyet halk partisi grubu adına sayın özgür özel in buyurun sayın özel chp sıralarından alkışlar chp grubu adina,191
2,halk partisi grubu adına sayın özgür özel in buyurun sayın özel chp sıralarından alkışlar chp grubu adina özgür özel manisa sayın,191
